Metrics,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18
/content/dam/canada/employment-social-development/migration/videos/hosting/edsc-esdc/ace-ccb/ace-ccb_1280x720_en.mp4 (Video),1590,1558,1398,1272,1245,959,1445,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/dam/dnd-mdn/videos/jobs/boatswain.mp4 (Video),0,0,0,0,354,388,357,417,407,438,486,376,580,564,626,429,379,584,556,622,560,557,573,492
/content/dam/esdc-edsc/migration/videos/hosting/edsc-esdc/dgsrds-issdb/reei-rdsp/video1_1280x720_en.mp4 (Video),210,269,282,321,348,217,238,250,799,589,361,257,353,339,371,368,262,213,209,276,313,313,1857,586
http://www.youtube.com/watch?v=Vgke7byUgV8 (Video),0,0,0,0,0,0,0,0,0,0,9,403,644,655,681,758,704,874,975,1002,885,862,434,708
https://www.youtube.com/watch?v=TviXiHd152o (Video),0,0,0,0,0,0,0,0,0,0,0,290,890,768,962,716,759,733,913,738,788,693,629,692
/content/dam/dnd-mdn/videos/jobs/logistics-officer.mp4 (Video),0,0,0,0,349,388,362,397,505,655,618,412,607,533,476,386,347,381,376,409,504,540,598,455
/content/dam/dnd-mdn/videos/jobs/armour-officer.mp4 (Video),0,0,0,0,324,412,387,478,517,565,565,384,614,488,523,357,350,440,454,421,428,478,579,442
/content/dam/dnd-mdn/videos/jobs/20170427-communicator-research-operator.mp4 (Video),0,0,0,0,636,573,516,582,507,557,550,442,522,338,370,324,327,326,451,504,387,461,410,336
/content/dam/canada/public-service-commission/migration/ppc-cpp/sle-els/multimedia/video/part-partie-3/sle-3-eng.mp4 (Video),0,286,270,245,470,420,429,342,382,383,404,344,512,420,458,448,429,398,400,444,417,447,424,334
/content/dam/ircc/migration/ircc/english/department/media/multimedia/audio/discover/01-Notice.mp3 (Video),0,0,0,0,0,0,0,0,0,0,17,599,1016,913,835,688,655,552,634,627,613,687,743,517
https://www.youtube.com/watch?v=zvq7BqgFlio (Video),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,3711,4054,714,78,64,150
/content/dam/dnd-mdn/videos/jobs/nursing-officer.mp4 (Video),0,0,0,0,330,403,323,347,452,548,593,450,580,448,421,335,362,370,458,626,669,409,436,335
https://www.youtube.com/watch?v=ulrYMyI9XX4 (Video),0,0,0,0,0,0,0,0,0,0,2,321,554,501,588,699,946,990,1089,915,666,534,507,497
/content/dam/dnd-mdn/videos/jobs/firefighter.mp4 (Video),0,0,0,0,318,335,361,402,374,453,498,480,652,619,613,334,339,352,393,401,380,423,472,544
/content/dam/dnd-mdn/videos/jobs/avionics-systems-tech.mp4 (Video),0,0,0,0,235,370,444,585,564,739,608,495,634,431,401,329,336,334,365,340,383,384,397,320
/content/dam/dnd-mdn/videos/jobs/weapons-technician-land.mp4 (Video),0,0,0,0,340,395,424,413,364,376,456,359,526,468,456,326,822,418,469,325,377,442,376,388
https://www.youtube.com/watch?v=2HDl1qyXLRo (Video),0,0,0,0,0,0,0,0,0,0,7,656,931,654,656,590,593,590,614,609,540,620,606,526
/content/dam/canada/public-service-commission/migration/ppc-cpp/sle-els/multimedia/video/part-partie-1/sle-1-eng.mp4 (Video),0,324,293,240,421,387,400,320,314,345,358,275,444,403,400,419,373,331,332,361,375,401,336,284
/content/dam/ircc/migration/ircc/english/department/media/multimedia/audio/discover/09-How-Canadians-Govern-Themselves.mp3 (Video),0,0,0,0,0,0,0,0,0,0,6,417,785,713,698,557,600,499,562,566,652,731,808,505
/content/dam/ircc/migration/ircc/english/department/media/multimedia/audio/discover/14-Canadas-Regions.mp3 (Video),0,0,0,0,0,0,0,0,0,0,9,391,763,641,743,533,648,534,586,506,648,763,793,501
/content/dam/canada/public-service-commission/migration/ppc-cpp/sle-els/multimedia/video/part-partie-3/sle-3-fra.mp4 (Video),0,241,235,229,443,396,357,276,314,342,356,313,399,358,380,372,450,346,341,361,376,453,411,162
/content/dam/dnd-mdn/videos/jobs/signals-officer.mp4 (Video),0,0,0,0,276,369,363,728,924,887,676,298,410,299,307,244,221,248,220,267,319,239,289,231
/content/dam/cra-arc/migration/cra-arc/vc/tx/ndvdls/sgmnts/dsblts/mdcl-prcttnr/mntl-eng.webm (Video),0,0,0,0,0,0,98,198,182,297,325,307,477,645,875,946,511,388,436,371,413,452,518,374
/content/dam/dnd-mdn/videos/jobs/weapons-engineering-technician.mp4 (Video),0,0,0,0,224,277,278,506,624,641,554,401,413,255,314,267,272,322,359,450,462,461,396,325
/content/dam/ircc/migration/ircc/english/department/media/multimedia/audio/discover/08-Modern-Canada.mp3 (Video),0,0,0,0,0,0,0,0,0,0,7,419,705,695,637,578,612,500,503,501,625,722,785,507
/content/dam/dnd-mdn/videos/jobs/pilote.mp4 (Video),0,0,0,0,286,349,364,423,462,518,482,310,484,446,410,399,333,299,281,344,393,417,419,335
https://youtu.be/watch?v=xW_1xRux6bw (Video),0,0,0,0,0,0,0,0,0,0,0,0,60,656,1532,1796,768,513,739,476,388,301,227,216
/content/dam/canada/employment-social-development/campaigns/canada-child-benefit/CCB_PR_ENG_V02_WEB.mp4 (Video),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851,2600,1992,797,739,687
https://www.youtube.com/watch?v=FoyzsFaHk5g (Video),0,0,0,0,0,0,0,0,0,0,9,582,652,735,2345,551,554,344,354,304,279,298,298,308
/content/dam/canada/public-service-commission/migration/ppc-cpp/sle-els/multimedia/video/part-partie-4/sle-4-eng.mp4 (Video),0,211,208,206,412,340,350,285,326,321,338,289,452,351,368,377,351,309,324,327,324,366,315,283
/content/dam/dnd-mdn/videos/jobs/artillery-officer.mp4 (Video),0,0,0,0,610,283,256,300,288,353,360,379,586,341,332,265,282,334,362,391,363,461,458,387
https://www.youtube.com/watch?v=8F8DJK7FqZ8 (Video),0,0,0,0,0,0,0,0,0,0,8,567,906,767,763,717,601,514,529,507,392,415,356,349
/content/dam/dnd-mdn/videos/jobs/police-militaire.mp4 (Video),0,0,0,0,82,328,410,454,464,524,470,335,394,401,444,363,294,290,275,344,371,438,400,307
,,,,,,,,,,,,,,,,,,,,,,,,
,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18
Outbound/Download Link URL (v28),File Download (e25),File Download (e25),File Download (e25),File Download (e25),File Download (e25),File Download (e25),File Download (e25),File Download (e25),File Download (e25),File Download (e25),File Download (e25),File Download (e25),File Download (e25),File Download (e25),File Download (e25),File Download (e25),File Download (e25),File Download (e25),File Download (e25),File Download (e25),File Download (e25),File Download (e25),File Download (e25),File Download (e25)
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/citizen/cit0002e-2.pdf,0,0,0,0,0,0,0,0,0,0,1530,76047,118392,94910,94255,88705,76682,78813,129802,96368,87856,95821,84778,77750
https://www.canada.ca/content/dam/ircc/migration/ircc/english/passport/forms/pdf/pptc153.pdf,0,0,0,0,0,0,0,0,0,0,1043,58275,111814,89637,94892,88033,79241,80918,120876,93882,84478,89371,85845,110815
https://www.canada.ca/content/dam/ircc/migration/ircc/english/passport/forms/pdf/pptc054.pdf,0,0,0,0,0,0,0,0,0,0,1587,92734,182514,123192,116118,97985,77741,68185,87837,58925,49852,47875,43009,54540
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/forms/imm5644e.pdf,0,0,0,0,0,0,0,0,0,0,730,47640,90641,72608,78879,72030,68697,71645,115242,90177,91670,95246,84040,74117
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/citizen/cit0007e-2.pdf,0,0,0,0,0,0,0,0,0,0,995,48837,74282,58412,59407,54093,50009,50659,78245,60045,57036,60471,54829,48265
https://www.canada.ca/content/dam/ircc/migration/ircc/english/passport/forms/pdf/pptc155.pdf,0,0,0,0,0,0,0,0,0,0,528,28917,64606,48222,49621,45014,43020,46219,68824,50836,48032,51228,50092,62332
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/forms/imm5484e.pdf,0,0,0,0,0,0,0,0,0,0,255,19215,31237,32727,64939,66467,63020,56215,73254,57136,46824,49386,45404,36126
https://www.canada.ca/content/dam/cra-arc/formspubs/pbg/td1/td1-18e.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,18172,79677,85778,80057,66726,81591,55628,55745,53733,38383,5033
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/forms/imm5444e.pdf,0,0,0,0,0,0,0,0,0,0,426,25617,49230,39123,42484,39028,37694,38904,60826,47893,48306,49489,44873,38526
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/forms/imm5257e.pdf,0,0,0,0,0,0,0,0,0,0,332,24582,38330,39932,48519,50168,47337,39943,54926,40388,34682,40693,33819,27299
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/forms/imm0008enu_2d.pdf,0,0,0,0,0,0,0,0,0,0,460,30312,36417,30480,43428,38035,35649,33241,45901,41193,35038,37525,37064,31646
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/forms/imm5476e.pdf,0,0,0,0,0,0,0,0,0,0,472,27686,39346,32877,37845,34425,34714,33576,47495,36900,33027,35444,32906,30325
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/citizen/cit0001e-2.pdf,0,0,0,0,0,0,0,0,0,0,244,10945,16871,15566,17188,15108,23894,38457,60683,41998,33896,36558,32477,27672
https://www.canada.ca/content/dam/cra-arc/formspubs/pbg/t2201/t2201-17e.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,11456,63665,74058,33991,27886,32583,24685,24035,27331,26292,20613
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/eta/english.pdf,0,0,0,0,0,0,0,0,0,0,148,13544,21651,19736,24230,26586,29792,31662,47648,29930,23579,20757,17987,16575
https://www.canada.ca/content/dam/ircc/migration/ircc/francais/passeport/formulaires/pdf/pptc154.pdf,0,0,0,0,0,0,0,0,0,0,221,13907,29543,22876,25401,24672,23455,22443,30331,21927,20963,22249,22003,26081
https://www.canada.ca/content/dam/cra-arc/migration/cra-arc/E/pbg/tf/td1/td1-18e.pdf,0,0,0,0,0,0,0,0,0,0,8956,57033,146877,52331,0,0,0,0,0,0,0,0,0,0
https://www.canada.ca/content/dam/ircc/migration/ircc/francais/passeport/formulaires/pdf/pptc055.pdf,0,0,0,0,0,0,0,0,0,0,243,18641,42758,27998,27729,24049,19887,16826,21899,13368,11428,11372,10612,13672
https://www.canada.ca/content/dam/ircc/migration/ircc/english/information/applications/guides/pdf/5445eb-e.pdf,0,0,0,0,0,0,0,0,0,0,217,12306,21921,17926,19231,18525,17997,18628,28154,21964,21704,22851,20440,18533
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/forms/imm5710e.pdf,0,0,0,0,0,0,0,0,0,0,240,12317,20206,16675,17676,16259,19882,20299,26392,20323,21015,21318,25170,15835
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/citizen/cit0014e-2.pdf,0,0,0,0,0,0,0,0,0,0,230,11390,18199,16402,17685,15549,15658,19271,30602,21288,17274,19157,17085,14839
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/forms/imm5627e.pdf,0,0,0,0,0,0,0,0,0,0,232,14371,18080,14548,16566,16690,18171,19768,27904,17693,15637,17676,18141,17517
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/forms/imm1344e.pdf,0,0,0,0,0,0,0,0,0,0,232,13353,21362,11223,26693,21961,17036,10022,16257,26805,18305,14449,14738,19511
https://www.canada.ca/content/dam/cra-arc/formspubs/pub/5000-g/5000g-17e.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,14862,61245,73724,12954,9341,10372,7336,8034,8648,8175,7216
https://www.canada.ca/content/dam/hc-sc/migration/hc-sc/fn-an/alt_formats/hpfb-dgpsa/pdf/food-guide-aliment/view_eatwell_vue_bienmang-eng.pdf,0,0,0,0,0,2128,9192,6865,16271,21814,21845,11565,16562,13191,14952,12785,10842,7574,7117,4868,9632,14155,12232,7077
https://www.canada.ca/content/dam/ircc/migration/ircc/francais/pdf/trousses/citoyen/cit0002f-2.pdf,0,0,0,0,0,0,0,0,0,0,207,15629,24225,17181,18730,17347,13962,12618,20419,16090,16036,17608,13670,13922
https://www.canada.ca/content/dam/cra-arc/formspubs/pbg/5000-s1/5000-s1-17e.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,14817,49247,64337,14906,10873,11930,8900,9448,11394,11078,9724
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/pub/discover.pdf,0,0,0,0,0,0,0,0,0,0,208,11314,19099,16896,17286,15027,14421,13182,21211,17293,16511,18360,18552,14568
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/eta/spanish.pdf,0,0,0,0,0,0,0,0,0,0,155,8068,12093,11398,14018,15299,19584,20505,33038,20869,16468,14467,12442,11485
https://www.canada.ca/content/dam/cra-arc/formspubs/pbg/td1on/td1on-18e.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,5381,23459,25976,25988,21138,26496,18597,18626,17247,12559,1431
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/forms/imm5708e.pdf,0,0,0,0,0,0,0,0,0,0,255,11310,15290,15255,16158,13899,13292,12757,22054,12933,13834,16285,14959,11436
https://www.canada.ca/content/dam/cra-arc/migration/cra-arc/E/pbg/tf/td1/td1-04-17e.pdf,0,0,0,0,0,0,24534,50011,38263,36979,28594,5245,346,0,2,0,0,0,0,0,0,0,0,0
https://www.canada.ca/content/dam/cra-arc/migration/cra-arc/tx/bsnss/tpcs/gst-tps/bspsbch/rtrns/wrkngcp-eng.pdf,0,0,0,0,0,0,5132,6409,5709,10117,6184,5357,12949,8541,13812,21732,9633,12294,19683,9730,7382,12319,7462,6376
https://www.canada.ca/content/dam/cra-arc/formspubs/pbg/td1/td1-fill-18e.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,5266,22908,24378,22225,17723,22538,17119,16867,16442,11941,0
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/forms/imm5406e.pdf,0,0,0,0,0,0,0,0,0,0,119,7707,9932,10206,17234,17523,15137,11404,15264,17632,13965,12640,14969,13293
https://www.canada.ca/content/dam/cra-arc/migration/cra-arc/E/pbg/tf/t4/t4-fill-14e.pdf,0,0,0,0,0,0,1647,3619,3852,4293,5288,8756,66804,81156,4,0,0,0,0,0,0,0,0,0
https://www.canada.ca/content/dam/ircc/migration/ircc/francais/passeport/formulaires/pdf/pptc156.pdf,0,0,0,0,0,0,0,0,0,0,93,6884,17245,12771,14133,14438,13976,14370,17821,10684,10565,12245,12426,15971
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/forms/imm5669e.pdf,0,0,0,0,0,0,0,0,0,0,123,9898,12098,11396,13187,12982,13238,13264,17781,13079,11881,13161,17633,12569
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/forms/imm5556e.pdf,0,0,0,0,0,0,0,0,0,0,176,10231,14387,12355,13755,12253,11536,11538,16084,13419,12986,13803,13344,10871
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/photospecs-e.pdf,0,0,0,0,0,0,0,0,0,0,110,7838,11697,12259,14238,15147,15941,15045,18941,11393,10744,11397,10070,8925
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/eta/german.pdf,0,0,0,0,0,0,0,0,0,0,16,4914,10243,9958,11473,13215,15291,16933,29448,17182,11273,7946,6725,6845
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/forms/imm5771e.pdf,0,0,0,0,0,0,0,0,0,0,109,6650,8720,3304,22218,15944,11773,2782,6532,23899,14981,9021,10682,21471
https://www.canada.ca/content/dam/cra-arc/migration/cra-arc/tx/bsnss/tpcs/pyrll/t4032/2018/t4032einoqc-18eng.pdf,0,0,0,0,0,0,0,0,0,0,0,4742,23764,11697,10240,10365,11544,13045,17016,11922,11677,12972,10519,7522
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/forms/imm5524e.pdf,0,0,0,0,0,0,0,0,0,0,142,9552,12334,10108,11209,11343,12008,13129,17979,11498,10370,11781,12047,11225
https://www.canada.ca/content/dam/cra-arc/formspubs/pbg/t2125/t2125-17e.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,5966,32927,46492,10066,10006,8332,5896,5619,6685,6559,6199
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/forms/imm5690e.pdf,0,0,0,0,0,0,0,0,0,0,121,8562,10133,8664,9192,9112,9540,11233,15368,11659,11094,13459,13579,12272
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/forms/imm0008depenu.pdf,0,0,0,0,0,0,0,0,0,0,137,9092,11276,9117,14091,12569,10423,8500,12490,13225,10816,10365,10750,10436
https://www.canada.ca/content/dam/cra-arc/formspubs/pbg/t2200/t2200-15e.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,10903,44935,40026,8099,5280,5310,3931,4305,5913,6248,5751
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/eta/japanese.pdf,0,0,0,0,0,0,0,0,0,0,95,6385,8844,9012,9254,9434,11824,13527,22377,16147,11747,7804,6706,6554
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/citizen/cit0003e-2.pdf,0,0,0,0,0,0,0,0,0,0,217,8005,9661,10744,13723,11102,9471,9748,14666,11281,10111,11285,9922,9104
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/forms/imm5409e.pdf,0,0,0,0,0,0,0,0,0,0,123,7239,10586,8528,13118,12154,11191,9258,12381,11698,9627,11129,10841,10848
https://www.canada.ca/content/dam/ircc/migration/ircc/francais/pdf/ave/francais.pdf,0,0,0,0,0,0,0,0,0,0,49,6277,10003,6847,7135,7243,7969,9195,25681,15297,12349,9545,8372,7968
https://www.canada.ca/content/dam/cra-arc/formspubs/pbg/rc66/rc66-17e.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,3128,14383,14504,12008,11955,16925,13446,12123,12364,10877,8493
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/forms/imm5721e.pdf,0,0,0,0,0,0,0,0,0,0,63,4397,6901,6685,10671,10493,10520,9966,14014,11503,9656,10256,10014,8454
https://www.canada.ca/content/dam/cra-arc/migration/cra-arc/E/pbg/tf/t2201/t2201-16e.pdf,0,0,0,0,0,0,10639,22916,22431,25237,21124,18542,1119,1,0,0,0,0,0,0,0,0,0,0
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/forms/imm5709e.pdf,0,0,0,0,0,0,0,0,0,0,123,4527,8226,8914,10687,9617,11119,11221,15088,8870,9442,9111,7537,6148
https://www.canada.ca/content/dam/ircc/migration/ircc/francais/pdf/trousses/citoyen/cit0007f-2.pdf,0,0,0,0,0,0,0,0,0,0,125,7343,10437,7624,7906,7724,6988,7872,13398,10129,11326,10982,9328,9246
https://www.canada.ca/content/dam/ircc/migration/ircc/francais/pdf/trousses/form/imm0008fra_2d.pdf,0,0,0,0,0,0,0,0,0,0,135,8994,10778,8400,10038,8324,7767,7430,11141,10127,9539,9588,8908,7685
https://www.canada.ca/content/dam/ircc/migration/ircc/english/passport/forms/pdf/pptc203-eng.pdf,0,0,0,0,0,0,0,0,0,0,164,8538,15415,12849,12981,12987,11689,6135,7828,6044,5722,6231,5926,5292
https://www.canada.ca/content/dam/cra-arc/formspubs/pbg/5000-d1/5000-d1-17e.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,6915,26918,35979,8330,6346,6925,5015,5190,6405,5729,3611
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/forms/imm5475e.pdf,0,0,0,0,0,0,0,0,0,0,79,6280,9983,8472,9571,9524,9130,8368,12020,9206,8697,9468,8595,7478
https://www.canada.ca/content/dam/cra-arc/formspubs/pbg/t1013/t1013-17e.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,3374,17669,18611,11252,10086,12683,9952,8358,9160,8562,6595
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/forms/imm5558e.pdf,0,0,0,0,0,0,0,0,0,0,113,6225,8019,7189,7807,7151,7114,7010,11292,5985,11488,13742,12038,9784
https://www.canada.ca/content/dam/ircc/migration/ircc/francais/pdf/trousses/form/imm5644f.pdf,0,0,0,0,0,0,0,0,0,0,95,5710,11157,9916,9802,9256,7755,6652,11252,8957,8982,9278,7646,6526
https://www.canada.ca/content/dam/cra-arc/formspubs/pbg/t2201/t2201-fill-17e.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,3511,19138,22379,11068,9028,11461,8463,7978,8995,7603,1
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/citizen/cit0008e-2.pdf,0,0,0,0,0,0,0,0,0,0,144,5965,7718,7113,7259,6540,6666,7852,11920,9519,8515,9456,8346,7583
https://www.canada.ca/content/dam/cra-arc/formspubs/pbg/t1-adj/t1-adj-18e.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,3074,24518,30715,16964,11934,12635,3790,0,0,0,0
https://www.canada.ca/content/dam/cra-arc/migration/cra-arc/E/pbg/tf/t4sum/t4sum-fill-17e.pdf,0,0,0,0,0,0,0,0,0,1435,1874,4419,40795,53264,1,0,0,0,0,0,0,0,0,0
https://www.canada.ca/content/dam/cra-arc/formspubs/pbg/t4/t4-fill-14e.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,42780,25729,13435,4727,4481,4072,2827,3155,534,0,0
https://www.canada.ca/content/dam/cra-arc/migration/cra-arc/tx/bsnss/tpcs/pyrll/t4032/2018/t4032cpp-26pp-18eng.pdf,0,0,0,0,0,0,0,0,0,0,0,3166,14341,7414,7189,6935,7562,8822,10351,7182,7380,8161,6605,4917
https://www.canada.ca/content/dam/cra-arc/migration/cra-arc/E/pbg/tf/t4/t4flat-14b.pdf,0,0,0,0,0,0,1546,3412,4242,4770,5722,7155,35235,36870,1,0,0,0,0,0,0,0,0,0
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/citizen/cit0177e-2.pdf,0,0,0,0,0,0,0,0,0,0,136,6624,9856,7527,7548,7092,6466,6503,10086,7600,7043,7533,6518,6095
https://www.canada.ca/content/dam/cra-arc/formspubs/pbg/td1ab/td1ab-18e.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,2852,11555,12330,11666,10159,12639,8775,8986,8735,5926,730
https://www.canada.ca/content/dam/cra-arc/formspubs/pbg/5006-r/5006-r-17e.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,6060,21886,29019,6302,4657,5313,3607,3811,4851,4445,4242
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/forms/imm5583e.pdf,0,0,0,0,0,0,0,0,0,0,63,4577,8659,6094,5240,6689,13324,9981,9840,6364,7219,5313,5053,5393
https://www.canada.ca/content/dam/cra-arc/formspubs/pbg/td1bc/td1bc-04-18e.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5626,15291,13973,17038,11544,11496,10469,7443,895
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/citizen/cit0407e-2.pdf,0,0,0,0,0,0,0,0,0,0,74,5824,9168,7287,7234,7276,5533,5504,8551,8475,8670,8681,5796,5680
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/forms/eimm5669e.pdf,0,0,0,0,0,0,0,0,0,0,98,5782,7974,4424,10134,9624,7327,2864,4200,10266,6670,4278,5460,11943
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/forms/imm5287e.pdf,0,0,0,0,0,0,0,0,0,0,62,2773,4734,3838,4501,4680,4698,7442,12537,10027,9448,9769,8762,7736
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/forms/imm5483e.pdf,0,0,0,0,0,0,0,0,0,0,36,2436,3606,3840,8326,9663,10545,10841,12436,6961,5077,6894,5796,4364
https://www.canada.ca/content/dam/cra-arc/migration/cra-arc/E/pbg/tf/td1on/td1on-18e.pdf,0,0,0,0,0,0,0,0,0,0,3114,21105,48766,16475,0,0,0,0,0,0,0,0,0,0
https://www.canada.ca/content/dam/cra-arc/formspubs/pbg/td1/td1-19e.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20057,69306
https://www.canada.ca/content/dam/ircc/migration/ircc/francais/pdf/trousses/form/imm5484f.pdf,0,0,0,0,0,0,0,0,0,0,36,2759,4787,4918,9294,9522,8386,7704,10170,7587,6577,6840,5881,4878
https://www.canada.ca/content/dam/cra-arc/formspubs/pbg/5000-r/5000-r-17e.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,5058,20151,26220,6333,4806,5703,4036,4283,4756,4292,2985
https://www.canada.ca/content/dam/ircc/migration/ircc/francais/pdf/trousses/form/imm5690f.pdf,0,0,0,0,0,0,0,0,0,0,75,4634,6108,7084,7659,6745,6156,6199,9071,7166,6970,7226,6730,6555
https://www.canada.ca/content/dam/cra-arc/formspubs/pbg/5000-s1/5000-s1-fill-17e.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,5358,22072,31189,5353,3868,3938,2567,3032,5114,3007,1
https://www.canada.ca/content/dam/hc-sc/migration/hc-sc/fn-an/alt_formats/hpfb-dgpsa/pdf/food-guide-aliment/print_eatwell_bienmang-eng.pdf,0,0,0,0,0,886,3218,2998,6501,7790,7287,3711,6381,4798,5521,4957,4200,3021,3405,2335,4489,5601,4970,2806
https://www.canada.ca/content/dam/ircc/migration/ircc/english/pdf/kits/forms/imm5768e.pdf,0,0,0,0,0,0,0,0,0,0,113,6665,7487,2118,11633,9005,6742,1342,3093,11060,6636,3448,4153,8257
https://www.canada.ca/content/dam/cra-arc/formspubs/pbg/rc66/rc66-fill-17e.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,9033,9455,8366,8109,11944,9494,8518,8457,6287,0
https://www.canada.ca/content/dam/ircc/migration/ircc/english/passport/forms/pdf/pptc190.pdf,0,0,0,0,0,0,0,0,0,0,45,2522,3838,3692,4876,7088,7117,6861,10300,7422,6416,7462,7373,6568
https://www.canada.ca/content/dam/cra-arc/migration/cra-arc/E/pbg/tf/rc66/rc66-17e.pdf,0,0,0,0,0,0,8915,12227,12065,11761,9250,7556,11286,7948,2,0,0,0,1,3,0,0,0,1
https://www.canada.ca/content/dam/cra-arc/formspubs/pbg/5000-s3/5000-s3-17e.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,3448,18736,26718,4533,3572,3927,3254,3133,4831,3981,3645
https://www.canada.ca/content/dam/cra-arc/formspubs/pbg/t1013/t1013-fill-17e.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,2470,12517,13142,8006,7159,9751,7140,6341,6687,5168,1
https://www.canada.ca/content/dam/cra-arc/formspubs/pbg/rc325/rc325-18e.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,2530,11030,12504,7465,6462,9169,6967,6086,6531,5276,3899
https://www.canada.ca/content/dam/cra-arc/migration/cra-arc/E/pbg/tf/td1/td1-fill-18e.pdf,0,0,0,0,0,0,0,0,0,0,3187,20510,39506,14471,0,0,0,0,0,0,0,0,0,0
